nama_produk,kategori,username,rating,ulasan,tanggal,ulasan_bersih,sentimen,panjang_ulasan
LS Skincare Paket Brightening,skincare,W***z,1,Kenapa ini kok bisa ada 2barkot bisa dijelas kan tidakkkk😭😭 Padahal mah udah percaya bgt untuk LS saya udah stok 3paket,Lebih dari 1 tahun lalu,kenapa ini kok bisa ada barkot bisa dijelas kan tidakkkk padahal mah udah percaya bgt untuk ls saya udah stok paket,negatif,21
LS Skincare Paket Brightening,skincare,Y***h,1,"krim malmnya kok warnanya putih ya terus baunya nyengat , biasanya saya beli di toko sebelah warnanya agak kuning baunya wangi ngga nyengat.. jadi ragu mau pake",Lebih dari 1 tahun lalu,krim malmnya kok warnanya putih ya terus baunya nyengat biasanya saya beli di toko sebelah warnanya agak kuning baunya wangi ngga nyengat jadi ragu mau pake,negatif,26
LS Skincare Paket Brightening,skincare,B***y,1,"Maaf kak, ini Lebel BPOM nya kok tempelan sih, bukan dari pabrik..katanya udah aman, kok Lebel BPOM nya tempelan gituh.",Lebih dari 1 tahun lalu,maaf kak ini lebel bpom nya kok tempelan sih bukan dari pabrikkatanya udah aman kok lebel bpom nya tempelan gituh,negatif,20
LS Skincare Paket Brightening,skincare,M***n,1,"Night cream booster selalu beda bulan kemarin kuning pekat bulan ini kuning pucat!!!!! Admin setiap di komplain jawaban nya selalu ngelak, anda itu jualan produk mercuri...",Lebih dari 1 tahun lalu,night cream booster selalu beda bulan kemarin kuning pekat bulan ini kuning pucat admin setiap di komplain jawaban nya selalu ngelak anda itu jualan produk mercuri,negatif,26
LS Skincare Paket Brightening,skincare,P***s,1,Ini gimana kak kok Malam semura trus aku pake apa yng sirang,9 bulan lalu,ini gimana kak kok malam semura trus aku pake apa yng sirang,negatif,12
LS Skincare Paket Brightening,skincare,D***l,1,Parah banget ini palsu kaya ny krim siang yg aku dapet kaya tepung terigu putih banget nyesel banget beli di sini sumpah,9 bulan lalu,parah banget ini palsu kaya ny krim siang yg aku dapet kaya tepung terigu putih banget nyesel banget beli di sini sumpah,negatif,22
LS Skincare Paket Brightening,skincare,K***q,1,Demi allah muka saya Breakout parah pake ini. Jangan cek out ya teman2 berbahaya,10 bulan lalu,demi allah muka saya breakout parah pake ini jangan cek out ya teman berbahaya,negatif,14
LS Skincare Paket Brightening,skincare,T***m,1,"Saya meminta klarifikasi buat prodak ls scincare saya bru awl pemakaian semaleman di biarkan bangun,, wajah saya bengkak semuka ini cream abal,, yah",10 bulan lalu,saya meminta klarifikasi buat prodak ls scincare saya bru awl pemakaian semaleman di biarkan bangun wajah saya bengkak semuka ini cream abal yah,negatif,23
LS Skincare Paket Brightening,skincare,P***v,1,"baru jga pake 3 hari lansung merha mukaku,perih,,panas,,",9 bulan lalu,baru jga pake hari lansung merha mukakuperihpanas,negatif,7
LS Skincare Paket Brightening,skincare,E***d,1,"Cream malam sangat bau,trs baru pemakaian 4 hari membuat muka berwarna merah",12 bulan lalu,cream malam sangat bautrs baru pemakaian hari membuat muka berwarna merah,negatif,11
LS Skincare Paket Brightening,skincare,S***b,1,"Lain x di teliti lagi ,toner nya pecah pas barang sampe saya buka plastik hitam udh basah smpe netes2 pas saya bongkar semua ternyata toner nya pecah, sangking udh langga...",Lebih dari 1 tahun lalu,lain x di teliti lagi toner nya pecah pas barang sampe saya buka plastik hitam udh basah smpe netes pas saya bongkar semua ternyata toner nya pecah sangking udh langga,negatif,30
LS Skincare Paket Brightening,skincare,J***h,1,"Ko ini bisa beda ya gak kaya yang biasanya,,ini buat siangnya warna nya seperti ini dan di pke pun jelek",9 bulan lalu,ko ini bisa beda ya gak kaya yang biasanyaini buat siangnya warna nya seperti ini dan di pke pun jelek,negatif,20
LS Skincare Paket Brightening,skincare,S***v,1,"Kak tolong respon dong,knpa ini day cream nya warna nya bedaa yaaa.. Biasa nya ga kaya gini warna2 bedak gtuh ke kuning coklatan🤔",9 bulan lalu,kak tolong respon dongknpa ini day cream nya warna nya bedaa yaaa biasa nya ga kaya gini warna bedak gtuh ke kuning coklatan,negatif,23
LS Skincare Paket Brightening,skincare,I***e,1,untuk texture krim siang nya skrng berbeda dn baunya jg gak ada,9 bulan lalu,untuk texture krim siang nya skrng berbeda dn baunya jg gak ada,negatif,12
LS Skincare Paket Brightening,skincare,M***b,1,Ka knapa cream siang nya beda warna g seprti biasa nya soal nya aku ampe beli 4 paket semua sama mana buat pelanggann 😭,9 bulan lalu,ka knapa cream siang nya beda warna g seprti biasa nya soal nya aku ampe beli paket semua sama mana buat pelanggann,negatif,22
LS Skincare Paket Brightening,skincare,V***f,1,Cream siang nya beda biasa warnanya ke pink² ini kok warna putih kecewa bgt,9 bulan lalu,cream siang nya beda biasa warnanya ke pink ini kok warna putih kecewa bgt,negatif,14
LS Skincare Paket Brightening,skincare,I***q,1,"Baru beberapa hari pake ls muka kaya bentol bentol,merah merah,panas,dan kering",10 bulan lalu,baru beberapa hari pake ls muka kaya bentol bentolmerah merahpanasdan kering,negatif,11
LS Skincare Paket Brightening,skincare,D***w,1,Kok cream ya siangnya bedah ya kak kmrin sering beli warna pink tapi ini kok beda,10 bulan lalu,kok cream ya siangnya bedah ya kak kmrin sering beli warna pink tapi ini kok beda,negatif,16
LS Skincare Paket Brightening,skincare,R***h,1,"Jelek bangettt kualitasnya saya biasa beli krim siangnya ga kaya gini susah bangett diblend mna lengkettt , toner nya juga bedaa, facial wash nya bau bangett nyengattt,ga...",10 bulan lalu,jelek bangettt kualitasnya saya biasa beli krim siangnya ga kaya gini susah bangett diblend mna lengkettt toner nya juga bedaa facial wash nya bau bangett nyengatttga,negatif,26
LS Skincare Paket Brightening,skincare,E***t,1,Ko skincare nya bikin gatal yah bikin panas muka ku gimna ini saya mau balikin aja,11 bulan lalu,ko skincare nya bikin gatal yah bikin panas muka ku gimna ini saya mau balikin aja,negatif,16
LS Skincare Paket Brightening,skincare,B***m,1,Kenapa ko day creamnya beda sama yg biasa saya belii ? Sangat mengecewakan,10 bulan lalu,kenapa ko day creamnya beda sama yg biasa saya belii sangat mengecewakan,negatif,12
LS Skincare Paket Brightening,skincare,L***y,1,Paket ls nya dah sampai tapi kenapa ya ko warna dan tekstur nya ngga sama aku takut pelsong,10 bulan lalu,paket ls nya dah sampai tapi kenapa ya ko warna dan tekstur nya ngga sama aku takut pelsong,negatif,18
LS Skincare Paket Brightening,skincare,H***u,1,Mbak saya pesen 2 paket kok krim mlmnya buaknya gk enak x . Biasanya wangii . Terus di samping nya kayak noda hitam .,10 bulan lalu,mbak saya pesen paket kok krim mlmnya buaknya gk enak x biasanya wangii terus di samping nya kayak noda hitam,negatif,20
LS Skincare Paket Brightening,skincare,O***j,1,Semoga ini bukan palsu ya soalnya warna ny berbeda dari yg lain😭,10 bulan lalu,semoga ini bukan palsu ya soalnya warna ny berbeda dari yg lain,negatif,12
LS Skincare Paket Brightening,skincare,R***m,1,"Maaf gk rekomend dengan produk ini ya temen² soalnya bikin kulit ngelupas dan panas mana perih banget, mana belinya sekaligus 3 paket lagi rugi banget saya mana muka rusa...",11 bulan lalu,maaf gk rekomend dengan produk ini ya temen soalnya bikin kulit ngelupas dan panas mana perih banget mana belinya sekaligus paket lagi rugi banget saya mana muka rusa,negatif,28
LS Skincare Paket Brightening,skincare,D***q,1,Isinya sedikit kecewa beda yg pertama beli warna nya cream nya juga beda,10 bulan lalu,isinya sedikit kecewa beda yg pertama beli warna nya cream nya juga beda,negatif,13
LS Skincare Paket Brightening,skincare,V***w,1,"Cream siang dan malamnya sgt berbeda dr awal sampai 9 paket yg dtng sgt beda cream malam bau nya menyengat bau logam,dan cream siang nya jg bau logam,,sgt berbeda kaya bu...",Lebih dari 1 tahun lalu,cream siang dan malamnya sgt berbeda dr awal sampai paket yg dtng sgt beda cream malam bau nya menyengat bau logamdan cream siang nya jg bau logamsgt berbeda kaya bu,negatif,30
LS Skincare Paket Brightening,skincare,R***f,1,"Smga ccok,, d bungkus nya rapi... Klo ccok jd langganan 👍",11 bulan lalu,smga ccok d bungkus nya rapi klo ccok jd langganan,negatif,10
LS Skincare Paket Brightening,skincare,X***f,1,"day cream nya ko warna putih gini ya? syg bgt padahal suka day cream nya udh habis 4 paket, paket sebelum nya ga gini..",9 bulan lalu,day cream nya ko warna putih gini ya syg bgt padahal suka day cream nya udh habis paket paket sebelum nya ga gini,negatif,23
LS Skincare Paket Brightening,skincare,V***g,1,Udh berapa kali pesen..TPI yg ini kecewa ..warna nya beda .yg ini lengket.klo yg ke maren2 lembut halus,9 bulan lalu,udh berapa kali pesentpi yg ini kecewa warna nya beda yg ini lengketklo yg ke maren lembut halus,negatif,18
LS Skincare Paket Brightening,skincare,G***p,1,"aku biasa langganan disini dlu""bagus""ajaa ni produk,tpi yang sekarang aku belii ini riview udah 3kli pemakaian ko dimuka aku panas yaa ka gatell jugaa kaa,tolong...",11 bulan lalu,aku biasa langganan disini dlubagusajaa ni produktpi yang sekarang aku belii ini riview udah kli pemakaian ko dimuka aku panas yaa ka gatell jugaa kaatolong,negatif,25
LS Skincare Paket Brightening,skincare,A***o,1,Krim siang warnanya aga coklat krim malem kuning pekat baunya nyengat bngt beda sama pembelian seblmnya,10 bulan lalu,krim siang warnanya aga coklat krim malem kuning pekat baunya nyengat bngt beda sama pembelian seblmnya,negatif,16
LS Skincare Paket Brightening,skincare,U***r,1,Item kurang padahal sblmnya tdk pernah kek gni,Lebih dari 1 tahun lalu,item kurang padahal sblmnya tdk pernah kek gni,negatif,8
LS Skincare Paket Brightening,skincare,H***j,1,TIDAK SESUAI JANGAN ADA YG BELI LAGI PRODUK LS INI!,10 bulan lalu,tidak sesuai jangan ada yg beli lagi produk ls ini,negatif,10
LS Skincare Paket Brightening,skincare,S***h,1,Nigt cream sama facial wash nya entah kemasan baru atau dpart yg palsu,Lebih dari 1 tahun lalu,nigt cream sama facial wash nya entah kemasan baru atau dpart yg palsu,negatif,13
LS Skincare Paket Brightening,skincare,L***z,1,pake ini malah kebakar mukaa yowislah mungkin g cocok😭,Lebih dari 1 tahun lalu,pake ini malah kebakar mukaa yowislah mungkin g cocok,negatif,9
LS Skincare Paket Brightening,skincare,Z***w,1,"Tolonggg ini pengiriman nya lagi knp biasanya ga pernah pecah sampe kaya gini , ini ko yg cream malem nya semua yg pecah",12 bulan lalu,tolonggg ini pengiriman nya lagi knp biasanya ga pernah pecah sampe kaya gini ini ko yg cream malem nya semua yg pecah,negatif,22
LS Skincare Paket Brightening,skincare,U***s,1,"Night cream saya palsu ya? Bau nya menyengat lagi,jadi takut pkek nya,kemasan yang malam nya beda sendiri",Lebih dari 1 tahun lalu,night cream saya palsu ya bau nya menyengat lagijadi takut pkek nyakemasan yang malam nya beda sendiri,negatif,17
LS Skincare Paket Brightening,skincare,O***a,1,"Ko cream malem bedanya warna y,ke ijoan bgtu toner y jg beda wanginy,yg kuning bgt puya saya,",Lebih dari 1 tahun lalu,ko cream malem bedanya warna yke ijoan bgtu toner y jg beda wanginyyg kuning bgt puya saya,negatif,17
LS Skincare Paket Brightening,skincare,Z***e,1,"Ini pemakaian 3hari yah. Perih gatell, nglupass 🥲🥲 dan sekarang Uda d stop 2hari gapakai lagi. tapi tetep masih nglupas",11 bulan lalu,ini pemakaian hari yah perih gatell nglupass dan sekarang uda d stop hari gapakai lagi tapi tetep masih nglupas,negatif,19
LS Skincare Paket Brightening,skincare,R***d,1,Pemakaian 3 hri perih parahhh kulit kek kebakar,10 bulan lalu,pemakaian hri perih parahhh kulit kek kebakar,negatif,7
LS Skincare Paket Brightening,skincare,F***a,1,"Dr kemasannya beda, yg coklat baru datang hari ini, sbnrnya bau crim mlmnya gmna si, prtama aku beli gd baunya bagus bersih, bner ngelupas aga perih tp ga lama dan hasiln...",10 bulan lalu,dr kemasannya beda yg coklat baru datang hari ini sbnrnya bau crim mlmnya gmna si prtama aku beli gd baunya bagus bersih bner ngelupas aga perih tp ga lama dan hasiln,negatif,31
LS Skincare Paket Brightening,skincare,A***w,1,ko crem mlm nyah beda yg biasa aku pesen ?,Lebih dari 1 tahun lalu,ko crem mlm nyah beda yg biasa aku pesen,negatif,9
LS Skincare Paket Brightening,skincare,S***f,1,kecewaaa pesen boster dikirm bertening yallah,11 bulan lalu,kecewaaa pesen boster dikirm bertening yallah,negatif,6
LS Skincare Paket Brightening,skincare,S***m,1,cream nya putih bau gaenak kw kayaknya,Lebih dari 1 tahun lalu,cream nya putih bau gaenak kw kayaknya,negatif,7
LS Skincare Paket Brightening,skincare,J***n,1,Yg malam palsu ngak ori,Lebih dari 1 tahun lalu,yg malam palsu ngak ori,negatif,5
LS Skincare Paket Brightening,skincare,Z***b,1,Krim mlm nya tidak asli pucat kecewa,Lebih dari 1 tahun lalu,krim mlm nya tidak asli pucat kecewa,negatif,7
LS Skincare Paket Brightening,skincare,D***e,1,Kecewaa bangettt dapet yg KW lagi🙃,Lebih dari 1 tahun lalu,kecewaa bangettt dapet yg kw lagi,negatif,6
LS Skincare Paket Brightening,skincare,B***j,1,"bisa""x pket kayak gini di kirim🤦",12 bulan lalu,bisax pket kayak gini di kirim,negatif,6
LS Skincare Paket Brightening,skincare,L***v,1,Parah dikasihnya day cream semua,Lebih dari 1 tahun lalu,parah dikasihnya day cream semua,negatif,5
LS Skincare Paket Brightening,skincare,N***q,1,"Ko lain"" ini gimana...?",Lebih dari 1 tahun lalu,ko lain ini gimana,negatif,4
LS Skincare Paket Brightening,skincare,D***o,1,"Kecewa banget skrng ls crim MLM y bau tidak sedap ,bau bisulan bner2 kcwa GX seferti ls yg dlu ,dlu MH bgus bgt di wajah sekrng malah tmbh rujit item wajah saya crim MLM...",Lebih dari 1 tahun lalu,kecewa banget skrng ls crim mlm y bau tidak sedap bau bisulan bner kcwa gx seferti ls yg dlu dlu mh bgus bgt di wajah sekrng malah tmbh rujit item wajah saya crim mlm,negatif,34
LS Skincare Paket Brightening,skincare,F***i,1,Beda dari aroma nya gax wangi buah .melon sabun nya pun juga encer gax kaya jel .toner nya juga aroma obat gax aroma buah beda sama yg saya beli pertama,Lebih dari 1 tahun lalu,beda dari aroma nya gax wangi buah melon sabun nya pun juga encer gax kaya jel toner nya juga aroma obat gax aroma buah beda sama yg saya beli pertama,negatif,30
LS Skincare Paket Brightening,skincare,M***u,1,"Kenapa Mesen Sepaket Yg Datang Beda Ya Ga Ada Sabunnya,Ga Sesuai Bangett",Lebih dari 1 tahun lalu,kenapa mesen sepaket yg datang beda ya ga ada sabunnyaga sesuai bangett,negatif,12
LS Skincare Paket Brightening,skincare,C***v,1,"Co nya uang new boster, dikirim yang brightening ga amanah",Lebih dari 1 tahun lalu,co nya uang new boster dikirim yang brightening ga amanah,negatif,10
LS Skincare Paket Brightening,skincare,E***l,1,Pembelian ke 2 beda banget sama yang pertama dari mulai sabun krim semuanya jauh banget dari warna dan bau nya agak kecewa si padahal udah cocok,Lebih dari 1 tahun lalu,pembelian ke beda banget sama yang pertama dari mulai sabun krim semuanya jauh banget dari warna dan bau nya agak kecewa si padahal udah cocok,negatif,25
LS Skincare Paket Brightening,skincare,V***c,1,Sumpah kecewa syh udh berlangganan TPI co yng 4 kli . GGL .bau nyah segak bngt . 😢 Warna nyah beda bngt . Dri biasa nyah .,Lebih dari 1 tahun lalu,sumpah kecewa syh udh berlangganan tpi co yng kli ggl bau nyah segak bngt warna nyah beda bngt dri biasa nyah,negatif,21
LS Skincare Paket Brightening,skincare,K***j,1,"Mohon maaf saya kritik pertama sya pesan cream nya bagus cocok d muka, TPI setelah pesan cream ke 2 warna dan tekstur Nya berubah,tolong d kompirmasi kak sebelum pengirim...",Lebih dari 1 tahun lalu,mohon maaf saya kritik pertama sya pesan cream nya bagus cocok d muka tpi setelah pesan cream ke warna dan tekstur nya berubahtolong d kompirmasi kak sebelum pengirim,negatif,28
LS Skincare Paket Brightening,skincare,J***p,1,Kecewa parah. Ati² aja gays beli skincare LS d sini . Crem malm baunya kya petasan sumpah parah bngt penjual nya bikin muka ancur . Setan bngt tuh penjual nya,Lebih dari 1 tahun lalu,kecewa parah ati aja gays beli skincare ls d sini crem malm baunya kya petasan sumpah parah bngt penjual nya bikin muka ancur setan bngt tuh penjual nya,negatif,28
LS Skincare Paket Brightening,skincare,R***g,1,Cream malamnnya kok kuning pucat gk seprti biasanya,Lebih dari 1 tahun lalu,cream malamnnya kok kuning pucat gk seprti biasanya,negatif,8
LS Skincare Paket Brightening,skincare,Y***b,1,"Ko cream malem nya warna ijo ya terus bau nya ga enak banget,beda sama yg pertama kali beli ,terus toner nya juga kaya bau sabun colet",Lebih dari 1 tahun lalu,ko cream malem nya warna ijo ya terus bau nya ga enak bangetbeda sama yg pertama kali beli terus toner nya juga kaya bau sabun colet,negatif,26
LS Skincare Paket Brightening,skincare,Y***j,1,Padahal sudah pembelian ke 2 tapi agak kecewa karena ada yang tidak sesuai dengan krim malemnya malah warna putih bukan warna kuning seperti biasanya,Lebih dari 1 tahun lalu,padahal sudah pembelian ke tapi agak kecewa karena ada yang tidak sesuai dengan krim malemnya malah warna putih bukan warna kuning seperti biasanya,negatif,23
LS Skincare Paket Brightening,skincare,Z***a,1,Kecewa cream mlm baunya nyengat Skali...GX sprti biasanya...trus lg ada tempelan BPOM'nya...kecewa,Lebih dari 1 tahun lalu,kecewa cream mlm baunya nyengat skaligx sprti biasanyatrus lg ada tempelan bpomnyakecewa,negatif,12
LS Skincare Paket Brightening,skincare,L***u,1,Knp kok isinya bedaaa biasanya yg malam warna agak kuning yg siang wana nya pink ini kok yg siang coklat yg malam putih udah gitu bau nya nyengat ...kan biasanya wangi......,Lebih dari 1 tahun lalu,knp kok isinya bedaaa biasanya yg malam warna agak kuning yg siang wana nya pink ini kok yg siang coklat yg malam putih udah gitu bau nya nyengat kan biasanya wangi,negatif,31
LS Skincare Paket Brightening,skincare,Q***t,1,Aku pakek baru 2 malam kk. Reaksinya mukaku panas sama memerah.,Lebih dari 1 tahun lalu,aku pakek baru malam kk reaksinya mukaku panas sama memerah,negatif,10
LS Skincare Paket Brightening,skincare,P***g,1,bener” kecewa bangett. pdahal dah langganan disini. pesan yg boster yg datang malah series. 🥺😡😡😡😡,Lebih dari 1 tahun lalu,bener kecewa bangett pdahal dah langganan disini pesan yg boster yg datang malah series,negatif,14
